compound,Date,Date.1,Rating,Title,Review,scores,compound
0.8547,2019-10-01,2019-10-01,40.0,Reliable. Simple Pricing.,"I love the direct flight offerings out of Omaha NE to Las Vegas NV. The no-nonsense approach is easy to work with and predictable - you know what you get for the price listed... none of the extra fees! Unfortunately, both of my flights were delayed by an hour. While on the way to Las Vegas it wasn't so bad. On the way back to Omaha, it resulted in an arrival time after midnight. Good flight - just a long overall transportation time. I'll consider earlier flight times in the future to avoid the late hours.","{'neg': 0.062, 'neu': 0.807, 'pos': 0.132, 'compound': 0.8547}",0.8547
0.8547,2020-02-01,2020-02-01,50.0,Orlando to Detroit,We had a wonderful flight! We were moved to the exit seating with more leg room for us to stretch out and our flight attendant was absolutely lovely!,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.8547}",0.8547
0.8548,2019-03-07,2019-03-07,5.0,"""it's very efficient""
","  |   Montreal airport is a relatively small airport and it's very efficient. However, it is very important for passengers to know that the public transportation from the airport to downtown is overly expensive. A bus ride will cost you $10 and more importantly the driver will only accept coins. It's very expensive compare to other airport such as Toronto Pearson that ask $3.50.","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.8548}",0.8548
0.8548,2020-02-01,2020-02-01,40.0,Flight to Reno,Flight and service were good.  One minor glitch with screen on outbound flight.  The screen did not function so I was unable to listen to mucic or watch any video.Food was very good.  I appreciated that fish was offered as a entree on the return trip as it was a Friday in Lent.  This indicates to me that the company is attune to the needs of its costumers.,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.8548}",0.8548
0.8548,2019-10-01,2019-10-01,50.0,Chicago to fort Lauderdale,Leaving out of Chicago Midway airport is easy and simple. Flight check in was quick with completely issue free. Plenty of kiosks to enter information on. Lots of eatery's on the way to the airplane. plenty of seating in the lounge area. Flight time was 5;30 in the morning. Quick and easy flight.,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.8548}",0.8548
0.8549,2019-07-01,2019-07-01,20.0,Different experience,"I am torn about this review because I realize the weather is out of the airlines control. However, I thought instead of flying through 2 major thunderstorms, we would have flown around the storms to minimize turbulence and the possibility of a lightning strike. I've been on a flight before that was struck by lightning (different airline), but this was the worst flight experience I've had so far. I was conveying this to a friend who travels a great deal for work and she said the airline doesn't avoid storms since they only fly into/out of certain airports. I have no idea if it's true or not, but it made sense when she said it. And, I've flown with other airlines where they fly around the store. I will think twice before booking another flight with SW. The check-in and boarding process was fine, as usual which is why I was torn about the rating I gave. But again, after this flight I had no desire to fly again anytime soon.","{'neg': 0.097, 'neu': 0.771, 'pos': 0.132, 'compound': 0.8549}",0.8549
0.855,2019-12-01,2019-12-01,50.0,The BEST!,"Rarely late, you always know what to expect. The airline ""attendants"" and funny and friendly! The planes are always clean - I really don't know how they do that!","{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.855}",0.855
0.855,2019-10-01,2019-10-01,50.0,Excellent service. Friendly staff,The staff at check in as well as on the plane were very helpful and really friendly. It was a great flight. Unfortunately my returning flight time changed 3 times. I had to check out of my hotel at 11 and got stuck for 7 hours sitting around in restaurants waiting for my flight.,"{'neg': 0.072, 'neu': 0.719, 'pos': 0.209, 'compound': 0.855}",0.855
0.8552,2019-10-01,2019-10-01,30.0,Wish for a thin person in the middle,"The plane was nice, the wheel chair transfer person from the Des Moines flight to this one wasn't the most pleasant, but he got he got me there, the slot person in Las Vegas airport,  was lovely and so nice.....would have helped to win a bitI felt bad for he man of size in the middle.  He seemed to be uncomfortable, i do wish Southwest would have a location so you knew what you were going over as you flew.,, The attendants were nice, but no snacks at all on this flight......diabetics make sure you are prepared; My other 3 SW fights were smooth, this on bumpy in places but it got me there fine....","{'neg': 0.117, 'neu': 0.706, 'pos': 0.177, 'compound': 0.8552}",0.8552
0.8553,2019-10-01,2019-10-01,50.0,Always love flying SWA,"Excellent non-stop flight from BNA to LAX and back a week later.  Plenty of snacks, entertaining stewardesses ""I""m gonna tell you like my daddy told me when I turned 18, 'get your stuff and get out'!"" when we landed at LAX.","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.8553}",0.8553
0.8553,2020-02-01,2020-02-01,50.0,Flight to Bermuda,I hadn’t flown Delta in a long time. A run of bad luck and sub par customer service had soured my interest in traveling with them. This trip renewed my confidence Delta and I thoroughly enjoyed every aspect of the flights to ATL and then on to BDA.,"{'neg': 0.063, 'neu': 0.704, 'pos': 0.233, 'compound': 0.8553}",0.8553
0.8553,2019-12-01,2019-12-01,40.0,Nice friendly flight,"Flight was on time, boarding easy with Southwest system, each have a free bag, snacks and soda.  Overall a very good experience.","{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.8553}",0.8553
0.8553,2020-02-01,2020-02-01,50.0,Excellent flight,"Excellent service,  professional Minneapolis based crew The flight attendant knew everyone by name + was very good in attending to our comfort","{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.8553}",0.8553
0.8553,2019-12-01,2019-12-01,50.0,Great Flights from East coast to West Coast,"The flight was very smooth and the service was exceptional. I was on a newer plane so my seat had a TV and I watched three movies on the flight. The plane was very clean. The online check in process was super smooth. Also, I like receiving an email each time my luggage is loaded or unloaded from the plane.","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.8553}",0.8553
0.8553,2019-08-01,2019-08-01,40.0,I Don’t Mind Southwest,"Southwest airliners is a no frills airline. They don’t charge you extra for bags and I really like that.  They give you enough of water and or drinks to get you from point A to B.  If you need to get on early, they charge you extra👎We had a flight from Phoenix to Hartford with an exceptionally long 3 hr. lay over in Midway, Chicago, Illinois. Weather or mechanical issues was not an issue. It’s their booking schedule.  That lay over was definitely 1-1.5 hrs. too long and it basically consumed our whole day with travel.  Do I think the other airlines would have done a better job?  No, not really. They would have just charged us extra for our bags and possibly a seat.  This is the way it is and it’s not going to get better. Airline travel isn’t fun.","{'neg': 0.042, 'neu': 0.858, 'pos': 0.099, 'compound': 0.8553}",0.8553
0.8555,2019-10-01,2019-10-01,50.0,picking up my marines at parris island CHS.,"I love this airline, they're the best, checked two bags for free.. flight crew were all awesome.. i always travel with these airline..","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.8555}",0.8555
0.8555,2018-12-01,2018-12-01,50.0,Excellent Flight Experience,"When possible I always travel Southwest airlines.  I have for years, found it to be the best flights, best customer service on the ground and in the air.  I have never heard or experienced a cross word during any flight I have taken.","{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.8555}",0.8555
0.8555,2020-01-01,2020-01-01,40.0,Overall good flights,Overall good roundtrip flights. Couldnt get drinks on return flight due to turbulence. Flight attendants were friendly and courteous on flights,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.8555}",0.8555
0.8555,2020-02-01,2020-02-01,50.0,"Great service, friendly staff","From check-in to in-flight service it was all great service and friendly attitude. Service minded employees.Digital recognition through screen was surprising, made boarding faster.","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.8555}",0.8555
0.8555,2019-10-01,2019-10-01,50.0,Hard to Beat most of the Time,"I like flying Southwest for the most part as they can get you to most destinations in the US without much driving time to or from your final destination. No baggage fees are great which gives me leeway to purchase the overweight fee instead of lugging or checking 2 bags. The service on this flight was impeccable, polite and accommodating which I appreciated very much and have come to enjoy. I know you are expanding internationally and can't wait to see where you will take us next.","{'neg': 0.05, 'neu': 0.812, 'pos': 0.138, 'compound': 0.8555}",0.8555
0.8555,2020-02-01,2020-02-01,40.0,Great New Movies/ Comfort Only,"Non Stop , on time, smooth Flying and we only fly Comfort Class. Otherwise crowed.We are building points for a big trip. Plus they reward frequent flies.Also Silver Med  and there is 70 lbs allowance, plus free golf bag. They respect there customers and stood behind us regarding a cancelled trip due to virus.","{'neg': 0.068, 'neu': 0.728, 'pos': 0.204, 'compound': 0.8555}",0.8555
0.8555,2020-02-01,2020-02-01,50.0,Delta is the best Airline.,I took my mom to Williamsburg Va and had the best time.  There was snow and the flight was very smooth even in the inclement weather.  The best pilots and attendants are on Delta.,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.8555}",0.8555
0.8555,2019-10-01,2019-10-01,50.0,Great Like Always,We flew the last direct flight on October 2nd to Boston.  Just like always nice employees and great service.,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.8555}",0.8555
0.8555,2019-12-01,2019-12-01,50.0,Nice flight,"No delays, no problems.We got a good service for a good price, food was good, service was great. I would use Delta again.","{'neg': 0.141, 'neu': 0.449, 'pos': 0.41, 'compound': 0.8555}",0.8555
0.8555,2019-09-01,2019-09-01,50.0,the best,"the best airline to fly to puerto vallarta, you can take 2 suitcases plus a caryon at no baggage charge, as I buy a lot of stuff when i'm there I need 2 suitcases to bring it all back, the flights attendants on board are the greatest at helping you if you need something, I only fly this airline where ever I go.","{'neg': 0.034, 'neu': 0.799, 'pos': 0.166, 'compound': 0.8555}",0.8555
